CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.876140654543745,4.828892043258861,-0.4955425660768176,3.093842612997311,-0.633701912226221,-11.534085498030903,2.1619131508462037,7.116797126571129,5.336109880436502,4.424089022241655,4.636926773177787,2.3166531494813896,12.310851661197788,1.9869907970760445,-11.43141914499743,5.617585488838598,-2.1766712404204176,7.665908801124444,-12.13577499320107,-16.048471745832558,-5.949797084033181,7.8146806303540925,40.51640509005554,-35.57542987682662,-17.557308247166127,6.869687947612813,20.887951885305032,2.2974872944304523,-26.156289313208205,-32.58212983541152,7.8838014339545435,12.353973281582558,6.831574823446495,-32.95572509038714,-4.40842558478439,-17.235243024243992,-11.275285140771969,-14.49019146019427,-2.763643289927418,4.734707906251133,-6.984514622020232,-1.460754429988819,10.6004098093333,1.2416687827734598,3.095624233321926,5.331730907859927,-0.41745009999703814,1.527352896749856,-6.409487669068259,3.0566462782688197,2.6677720349830785,-0.2474340378862206,0.17216628575955278,-2.4144037351152767,-4.781705754578794,-2.092525362135654,4.282449538395834,-5.220901813118883,-3.2934669371752885,0.05689647970216401,-0.637635668355717,-0.8444206796186949,-2.4123386312703166,-0.9329113491135386,-1.6943841506766868,-1.0289836054307149,2.1068714546773832,-2.8780124069476587,0.557314864579763,1.7209317828507849,1.1543679826578674,1.7259994074578473,-0.5670329209355528,0.2566088964599098,-1.6821590978057732,2.311695629254044,2.528280861262113,-1.0200938607823307,-1.8268167684680319,-1.7820015575477868,1.250666037549895,0.2680780398999163,-1.71321666897818,1.6754483987533018,-3.5948134400873015,0.5247519292121512,-1.8739238611113092,0.6242510957282159,0.23821189808484802,1.1198326676202583,-1.8008314870661295,0.6660726264649872,0.23357083613627505,-0.1500777229776955,0.8425586491551008,-0.36423485268705175,-0.5734264755697115,-0.0624620700052631,0.6220327833676266,0.03747067530309398,-0.8110158599538377,1.602419790505894,0.10430727728087244,-0.15332717835944437,-0.25132272803918204,0.4107509605125196,-0.4857479898183051,-0.13847145397254865,1.2020806115014797,0.41402768626542197,0.5654777672635063,-0.6551074548191707,1.0730010431060575,-0.05704818529941625,0.24034601800198202,-0.007766349100420169,-0.7791992554595348,0.6133588310004245,-0.33050874863353474,-0.004962452163778145,-0.04569672393239574,0.14816284597852525,-0.06174971437032587,-0.1986118731212655,-0.2690578377218462
12348,-4.219839071437491,1.2261951941889082,-1.8819216946199075,-0.1743019832492047,0.8177683434712203,1.160852298630242,-0.871960810406263,-0.8468273433934626,0.46011960827502923,0.8543226360732598,-0.4017603678951793,0.9816051187508181,-1.104197788597718,0.7702262928084465,-0.09270702616525521,-0.3132745647456061,-0.4489383840815933,1.2075429644031366,0.3817642457893632,-0.4689002387969195,0.1837254748856991,0.0541730839300855,0.5014892692366276,0.37397478896375685,1.2260694543457369,-0.7718322584904929,-0.2699683433573314,0.8512866610128661,-0.37112730507436215,-0.5780586675769469,1.0103394800639238,-0.5827685867572621,0.9460702157345549,-0.7361829167085624,0.3555595663283755,-0.385273405398299,-0.29717364863065054,0.39700182567728365,0.15312742267677706,0.33410260722566093,-0.4581123110008341,0.706995826514714,1.2127023360142286,-0.199147678392883,-0.8616714441782277,-0.06736493253312377,-0.41700054991756486,-1.6140809188015197,-0.3642489038012208,0.4549459028593913,0.34370613630893104,1.3076257352599303,-0.16619783489632015,-0.6429066350142993,0.6817063366125513,1.181709333495755,-1.8389433725612718,-0.636122865093062,0.8310106861688421,0.3787532488459437,0.22364514623855306,0.15044777624321018,-0.215444050686201,-0.07152319227319133,1.9778486263468265,0.11455858068918909,0.5771220058275668,-0.15379004728315498,-1.286113031723442,0.22502504595325595,-0.5171002692660844,-1.5867292854514705,0.778706234795611,-0.40991388291416486,1.2585164119688375,-1.003770689820947,-0.8888629626362875,-0.5307790845576992,-0.27743691080495403,0.036026817106247284,0.12966166035135057,-0.5612062444320345,-0.39490620212409017,-0.6298143911536377,0.31979184229194835,0.23675797750437136,0.14898984125026807,-1.8542453695847825,0.12459063760185973,-0.4165961936806749,-0.7419013827516505,0.20791541918440576,0.9947485836708008,-0.15603807994853977,1.0875996547069746,0.08140405998645231,0.4134618756799392,1.287041047961341,1.0029952029655385,-0.653275086499146,0.7906263527499825,-0.7208981600344024,-0.4575267252856621,-1.722532531918885,-1.502234817481025,1.0664385928427622,-0.6965652085466285,2.0115648635645873,-0.6023176867258372,-0.7670823573205297,-0.24552794316494136,0.5694522368192335,-0.9332048246825658,1.5564386522974443,-1.1384683824859811,-1.9044347945856,0.07564426858667163,-0.9558230686297646,1.4096107432007887,0.7243417796799714,0.4649161546682092,1.907702207764681,-1.416770255745858,1.1212500962613001,-2.9469929853986527
12349,-1.26083784376518,2.3878280917572674,-0.07309719697968273,-1.1189029553973777,-0.034546158237737996,-3.715324968950935,-0.3427383341710285,-0.14900237812482736,-0.7896847072262274,-0.3778832327233111,1.5682100327980992,0.18204781397950148,0.22199664955743728,-0.05045515139933777,3.1798764266818993,-0.5136264669567705,-1.838726390853656,0.3825497127192444,0.3184971595617034,-0.005705004272695269,-0.41385010978297193,0.4566881116361695,-0.7891459448279696,1.7548787688993652,-1.4828314354529764,0.7521957749538425,-0.9177531792908792,0.7672059673120022,0.4875423265760928,-1.3492929893778014,0.2875303853915863,0.6454374439092199,0.07029724104496166,-0.21866928188529314,-0.6675231000926354,-1.5409088511943247,0.7907475565141479,-1.4120949724754452,-0.09294638356252627,-0.9225007196002728,0.07575000279403142,-0.09758045257126689,-0.16210582745057714,0.7043465201013905,1.3979546494168587,-0.2563095107396252,-0.13207076119233907,-0.19396324286547836,0.8443021736465072,1.6711311211536695,-3.0675204734667734,-1.4215606685923992,-0.3526872910596962,1.2386457690738875,-0.34292638417217935,0.18644145322388897,-0.8225928817339826,0.5569260043481247,-0.3594201201732758,-2.2874410538902272,-0.20932378658983553,0.28909981621363495,0.28162043822046445,-0.003279175772299336,0.12931560386230062,1.011463015972241,-2.0763799294157685,1.683540633836695,-1.0290338783098936,-1.3961634402103178,0.31129785868134224,0.7032074904293417,1.0218671558667551,-0.4349042075900438,-0.7118834651983611,2.0246813407941224,-0.9154718013327593,1.9822389365213042,0.6344407196440484,0.6481869782236584,0.19170199247366973,-1.1098045743011045,1.0526153904222961,-1.1834304063977894,-0.544984749433923,1.3952669822666555,1.571042237076257,-2.602249298765253,-2.140487102643988,1.167780110909399,-2.044468195675969,-2.057936241394891,-2.018433405306046,-1.9131843351846398,-1.8612161116707866,-0.1381711436041726,-1.027462795275906,1.8638850011876003,0.08543240524178614,0.3760796827247452,1.9891005833083244,-1.3869374872009683,-1.4509219802366506,2.8766075435636655,-1.1255222443694035,-0.04704480669320188,-2.9853828332937593,2.003769804536678,0.9140709463809165,-1.00205723283969,-0.012691348339891436,2.6211596424391503,-2.0226457096947708,-0.6265748259277624,0.6580622402370522,4.595644587737893,-4.5275039212402435,-2.370798595164648,-3.3961661903545584,-3.419378728801934,-1.3046165107989764,3.845540515244992,0.807567967391005,-4.652683737276193,2.5946385223977018
12350,-4.929318990276641,-0.7148738655815434,-1.5811185738860234,-0.46978942065588764,-0.11616435029691843,0.6477359202926265,0.11268234238141918,-1.3363267689577634,1.547286785935614,-1.1908303808128824,-0.212845289997743,1.057421381463517,-0.4745871535354489,0.8568643730854902,-1.3050321181312061,0.24309099872034587,0.2693725109550332,1.9541576588414935,-0.2290038717183822,0.5716533692197212,-0.18640773578794925,0.9041854624023639,1.3634797108250236,0.17649329980118644,-0.26188800477615487,-0.1647009962415571,-0.6825271689521109,1.0810785941454963,-0.153102623003859,-0.3977701535178407,0.2404573638524201,0.6324028831843596,-1.450378906495637,-0.18196707841442428,-0.3156974816252182,-0.30700029529300693,-1.3604431354095035,-0.004262525402575806,0.5850647538105457,-0.2507725627375757,0.5897360322424492,-0.21634711599473397,0.2833046534105964,0.5141812825913868,-0.5222242383092083,-0.10239104358770226,-1.4686322868861488,0.15313016137723232,0.1378528679317243,-0.6688254450605597,-0.7576587949381545,0.17771477299475472,1.3719718183965854,-0.7885730642078613,-0.5485351014814855,0.9079922559238836,1.31116244915885,-0.1474044722498823,-0.4320188502031112,-0.4460177022246485,-1.3320358489107045,-1.250391658915187,0.1490253141329606,-0.8091383820834323,-0.3710095502536135,-0.5478484064944931,-1.315272035777505,-0.13853430714373224,-0.7589303585793404,-0.3353450418460835,0.8419448680766806,-0.13907113564691345,-0.06990816292093713,-0.08805935198682645,-1.180333117400557,1.5876798726247865,-0.3128339082863434,0.5383191951505928,0.49812006277483845,-0.37927611797642025,-0.14306132423033407,-1.6318470256242905,0.26558459828057807,-0.8211091853490055,0.06579301941774034,0.3525530985882306,-0.09897100742728318,-0.23817513325035972,-0.23931217387799816,-0.6162230945030306,0.13591461989061318,0.1284704783919493,-0.32774820561965623,-0.030587735324758485,0.9250318971165817,0.7000858019976912,-0.46980334724600686,-0.46570633999744776,-0.4247012117706566,-0.41383654046996765,-0.47598022702676246,-0.0726285787912189,0.003002566922828228,-0.3067978240896723,0.7460923762205278,-0.09777994676536947,0.009037670031139833,-0.9418282197186385,-0.9720721284688497,0.08945901972835968,-0.5004492623076332,-0.8776880476363693,-0.11530011423818187,-0.9468372162372691,-0.8324068975379166,-1.86981659369151,-0.46008530477336146,-1.1922754288839894,-0.5968115036157001,-0.8086928620792962,0.3738544391987509,-0.28251040588693205,-0.8193613479902258,-1.0100514858647067,0.3632315196121861
12352,-2.05312915307679,2.1107884127537853,0.18484404950869718,0.12837925303372352,0.08713310610062258,-1.9434972643966442,2.38347507125115,0.8982828803883032,-0.6728482625399532,0.08118082563413488,0.8765598787110273,1.050468603705195,-0.7411689488399669,-2.0723373339402045,-0.6384409914263294,0.016934402740945154,0.11652948712504799,0.5747543990991062,-0.02820006533681064,0.10559294676473482,-0.6975835208133366,-0.912799183013888,-2.333353092386313,0.5204002132794829,-1.7534507710337963,0.22040378382362613,-1.0655134875639516,-1.8027009694377543,-0.9260165468469572,2.0928383074173667,-0.15755250462104334,2.2248412719514565,2.247914354694175,-0.5823446142751618,2.4444786855399268,1.3822161273260989,0.1969475642146427,-0.4152778558961934,1.8075027093751879,1.221162051823873,-0.9468075325721029,-0.8695616005722111,-1.1251081455743772,-0.0877959570186986,-0.8806097312495427,-2.234062706569695,-1.6154603885537273,-1.4445365352943207,0.9896806671310937,0.3051155831092544,-1.5495186049472558,0.6921567886000882,3.4988619648422525,0.4505827189859192,1.3660996085106445,-1.374468908881553,-1.284577378996446,-0.3662221702781038,0.21263276124092106,-2.0652600225970885,0.4809540329615136,0.2306596056383994,0.9369059859640291,-0.4261687444921081,0.2645815408188366,-0.2092511045056088,-0.56146846930917,-0.6198571589519589,-2.308389459551542,-1.9609443802726432,-0.627331185283367,-0.26826191195141175,3.064809490912239,-0.08605504706791871,0.2149246382339572,1.2933742015313279,-0.14752130328029495,2.5289214363793717,-3.247447909851545,0.6050108188524669,0.3537335982532523,-0.7853399011460775,2.5089603949497628,0.008841702794887815,-2.355360288629978,-2.5097938193644134,2.1133153344368516,0.6054765049084051,-5.850829944696003,-1.1723499676525218,-4.392767127783047,-4.341840659654673,-0.3462386674918464,-1.9950736740155366,-6.93852892060551,-1.3576799384553015,-0.7719508368684097,-5.746568263779251,5.44553441710757,5.88503871752139,-4.315132656965343,12.602361082434308,-1.2979882969441932,8.605876897874714,0.5451447262446841,19.256034509506534,2.775318096345232,-9.2824845938223,-4.181715715844484,5.70388402764013,15.60056531216361,-12.00513036074011,6.0629089961079154,1.7658979730473816,-0.42333878898396116,1.6959366456377392,8.096258397644387,10.325739466647237,-8.947321033798913,-3.582689491538763,-2.0782274726637335,3.34619233364124,5.183793174584245,0.9283187993229332,-1.933235256602518
12353,-6.3738109245535295,-0.17442320200302264,-0.6212400843073783,-0.35269308515537195,0.2186431645907098,0.7834999636268342,-0.2513038533563059,-0.15172882585452832,0.6971162349957571,-0.18635976056034967,0.03937355047378813,0.259164516282211,-0.2781120956042152,0.19574187383251676,0.22913023128986554,0.556791187448382,-0.012597357833539576,0.4266866592646349,-0.3400683914895147,0.29288156823485756,0.10440591180219563,0.06349569028426988,-0.35332752723272487,0.19450891152661917,0.5202649364011581,-0.1039657641451938,-0.3476837041804142,-0.41892269452089675,0.13552990400031795,0.12756360566962371,0.3721143674889667,0.10587646608958273,0.37864511466967715,-0.09490399850258707,0.562089215217815,-0.5258306074561763,0.10127806845021294,-0.46380961404841153,0.1258911358268712,0.04281755864167421,-0.0911877877829467,-0.16808522148672575,0.3023837808316807,-0.0094174438003857,0.0011617461192251581,-0.34167551062195245,-0.21689573539379778,-0.04727961945105665,-0.05355121337352895,0.28866638673879486,-0.045783005529648625,-0.08583160678581586,0.32464719652988144,0.19341805671760637,0.08387458824875696,-0.779963431078492,0.12694973165906098,-0.4722222110859635,-0.5441837391865018,-0.29506686361002216,-0.0597576945035611,0.004172957801031759,0.2643426249506319,-0.35823783367565903,0.07930302033161804,-0.21110419236916547,0.026842650817454582,-0.2545838530939829,-0.4980453074991135,-0.34927875758116234,0.18432145243962758,-0.24804539378363155,0.09358461378947006,-0.0217841013724707,-0.1749567089642577,0.5711729867741541,-0.43627727121582494,0.1250712156743314,-0.1074834309068671,0.03984673935746685,-0.28683373419417835,-0.8530146046282405,0.14993163583991398,-0.04270997086503987,-0.15707376418340985,-0.306051907941568,0.2283550105370535,0.4607675320693011,0.39275187171947507,-0.05811659027718877,0.25875109490274545,-0.04030815530709039,0.04524751938527805,-0.0523388132813388,-0.24848234447586112,0.1623169858115323,-0.33333097840462494,-0.04856989632152558,-0.07542215156903666,-0.11115496014192289,-0.07444350611991704,-0.4653281656585009,-0.08524627404886792,-0.15604360682337137,-0.039140347686233985,-0.7341686453056572,-0.18346277139648248,0.12943905382574472,-0.06857311728952128,0.09045713167602597,-0.29961534470219914,0.03794307945604124,0.1178024634495564,0.28836448944663207,-0.5845734941561137,0.14765831736376184,-0.03593468931336282,-0.22012084051473932,-0.08918726106836013,-0.1580369104700717,-0.0059598407973107575,0.03520510760732622,-0.13468084685134446,-0.12792485903912124,0.09386980304829007
12354,-2.21476429779192,-1.1609073163851213,-0.3381528433205403,-0.9198572469350212,0.05124813231323431,0.8373416661885555,-1.11333093241018,-0.9981295036694857,-0.5683472847251522,0.7141471028924198,-0.5326946404837658,-1.8793939073799368,0.8558085195744647,-1.5072379096415904,0.42934858400780695,-2.0540058539706365,-0.21169932504514033,0.4497483047906939,0.7072054823576331,0.8880865931851762,-0.3301454630156296,-0.9159056568732492,-0.0039705062028327,0.22266097390405407,1.1033342562004067,1.092336902257893,-0.9755664223220666,0.09988684386453595,-0.65551080663956,-0.6505347500687912,-0.06161712629988344,-0.49314229921269365,0.09313753403352201,-0.46991828445013856,-0.5383444450872911,2.092918414042929,0.49613868186660937,0.020859919282212536,-0.37601074595420736,0.2220196854392324,0.5544526419075616,-1.0416819636078891,0.24115912853788843,-0.9472934021851883,1.9490164508410377,-1.0860883614131909,0.2837723211943606,-0.3991983199484631,-0.2992354002997526,0.9652652694812024,0.4656037232642604,1.6745395719373068,0.8720706949204097,-0.1669303121513594,-0.18204778688727485,-0.4358370743751027,-0.043508564598578874,-0.10167771225161662,0.5377048010183171,-0.3959418532940646,0.3308142460869944,1.2224992609374696,-1.365036797121613,-0.13517303549333767,-0.548155240433377,-0.7155463621385292,-0.41282108213760704,0.05720966962723388,0.06882289116800965,-0.8797950776173677,-0.7131582356142814,0.03009918847711765,0.1625863244008937,-0.15300784507461224,-0.0006364431824995988,1.0197623115002339,1.0490594866278904,-0.44568086353734404,0.5113089199356468,-0.3707848288762417,-0.3385776042978353,-1.5707315247557054,-0.043942108949963934,-0.3983258971933042,-0.5361168409367931,-1.1545570415889923,0.39505290510977087,0.45017579703063726,0.2274447120968253,-0.4778852589395339,1.448267456929715,0.817882436619325,0.763723693400267,-1.1809227782982075,-0.9822292596248597,0.6985723731537146,0.5368202202298491,-0.8929429408941792,-0.7986681733252682,1.054527255060305,0.13878711506162333,0.28895757360404967,-0.09857024862570864,-0.6360344063908022,-0.6618454990718458,-0.3839702149743489,0.34154952345522915,-0.40522134588600245,0.8302593379808717,-0.32977975946978405,-0.29568515962986086,-0.1066453412268797,-0.24608242934080088,-0.676648339481992,0.1566467970224532,-0.3345687589546939,-0.4720985350827244,1.0346244115705534,-0.1372765735503785,0.9644191607257059,-0.29849026408743534,-0.19347021685863172,0.15822403620203582,0.8827658782952645,0.0950651766040907
12355,-5.801691109152935,-0.03138002395431338,-0.4998307911380917,0.597616078546238,-0.15978847662012838,0.8712559681941828,-0.8343176950355333,0.621598863390655,1.034642154051776,-0.4296450544715047,0.10530000006078731,0.1457085330569459,0.16477318236040775,0.013412165649022596,-0.2554243934880836,0.44552865877411013,-0.0481280271084357,0.6305986966987233,-0.6174415316771288,0.38288717740138595,-0.18726518602490264,0.3201186322368567,0.1824231682370226,-0.2522425930748712,0.2455950276326857,-0.43651756080759063,-0.923464792887374,0.03582895466519835,-0.14520099208932002,0.5127972072681805,-0.3069061459423205,-0.4369472799898076,0.01936382352808167,0.22214650131580993,-0.11373323190146904,-0.44715734007548813,-0.0759947395019285,-0.1219442608232532,0.3677328256295778,-0.3802666938089404,0.11093936169166164,0.3838257274857071,0.17936334854217895,-0.7681432996346822,0.7211703924077932,-0.230908763949096,-0.20473264992858178,0.3182430649195557,-1.4560339387313639,0.7078627008347865,-0.41639857342925723,0.28035138600174314,-0.04098824988256851,-0.0866263555285785,0.02966444957114853,-0.9535743227261002,-0.3160938949030752,-0.25874962099874105,-0.13809699775972867,0.8942249675447433,-0.5591635371221789,-0.3537176029790638,0.1471261298196603,-0.08502442817224204,0.28585219125576616,-0.8889793200981175,-0.11449290463180076,-0.18702216031435281,0.03795884426819598,-0.11280290928374109,-0.4407647177069918,-0.314691928133912,-0.015356585273289857,-0.0338511606245685,0.2331953774747642,0.10172905101586271,-0.47173044963099703,-0.07143927547109703,-0.5310862865586825,-0.4454144926286526,0.07897512529223709,-0.8789259612631326,-0.15906480869106365,-0.5868528123752668,-0.3524715691365869,-0.5254700425849583,0.24026174112332882,0.0629471809285389,0.2890038122918184,0.5707775890048394,0.3903995452390022,1.0956949788143098,-1.0603342007026386,-0.7458344075365203,0.19760663539663614,-0.9874598458530628,-0.32377087443693914,0.11873431774810041,-0.02449122731594457,-0.7658985406391524,0.3457054048024968,-0.24221771624827018,-0.17106773708983994,-0.37447055713859373,0.6986597111089766,-0.9275528057623987,0.09068908427486558,0.08983408465495955,-0.9162948293083032,0.5738697449952836,0.6576359362540989,0.9489750711682796,1.758505526196445,0.6991316158929719,0.08035730502676951,-0.2934072100353284,-0.30124282264790075,-1.8222077621825403,-0.38245783444689085,0.4505668670506202,-0.02794163446188246,-0.7760047941357536,0.4662209978711197,1.1438927314276903,-0.18676064670069903
12356,-3.1720406136496186,1.135724186736274,1.1428827946454674,-0.3341856056057408,-1.5168677336653766,1.6989238526606556,-1.1836120114417237,0.8656013365694877,0.18431704084976355,0.4177644113610995,0.8348772305587565,1.0786423480583538,-1.1368914094067724,-0.8928588109583278,2.2417528620746516,-0.4395464678901782,-0.47566763568451154,1.0277980340853003,1.7255903125087217,-0.4103440505299974,0.06473735465069132,2.5106874209079435,2.1250324740637807,1.8807789723432495,-3.695164664404825,-1.6211534212372973,1.9972277706835238,-3.534216829053486,-0.5981940557851994,-0.45456152065472993,3.732589240767663,-2.2617316041730784,4.559002548247523,0.3849687264891782,0.4928615781858414,-0.8031268581995579,2.372343188490699,-0.027279214052271523,2.2075341589799757,0.8302149308325505,-3.021265060275025,-2.0313621544004663,-0.8609941806058959,1.992115667632291,-0.4775971429610568,-3.562229071705444,-1.1607228128051161,-1.0158250673113691,0.8715737987726893,2.3076727378157806,-1.4477416225332915,-0.02343614075614794,-1.7632613398405321,1.1627467809876846,-1.0761593214384249,1.1848633876181087,-1.2925088623446057,0.5264776909409247,0.8595360029943946,3.354110531474785,-0.6743432773933545,0.4171356529737811,-1.4829389800432897,-0.18637656599850774,1.1898000808821851,0.20240251567343304,1.9723567008014082,-1.1128717273382014,-1.25084301817833,-0.7035134124135893,-1.2700973873770554,-2.075038674860686,-0.04037320080424197,-0.47731375285378863,1.2902607533885997,-0.34430731202095827,-1.052293370000699,-0.45996865095890316,-0.6930338340273862,-0.40628809393473064,-0.1881443971436007,-0.5108957750473835,-0.861514483712051,-3.0500370750053243,-1.5890285074926145,3.269261679116845,-0.6255108903407873,-0.30022030246045944,-3.0863841341553906,1.4694446157290308,-1.3160884040054033,-0.3520940120160771,-0.634246586753041,-0.11238764938236451,-1.627102655493104,-3.85869627014237,0.22517917407576518,1.2912195074401813,-0.9483085749409341,-0.8125155978165794,1.8736043942343608,-2.624224570207651,2.507651154199974,1.6701693638028188,-3.169461462126594,-1.4428812363528631,0.5329712784253702,-2.031927181285977,0.43950313629283133,-2.78868512204159,0.6192041295072863,3.3196428052678635,-0.9198808092852424,-0.6907886329170759,-2.722463701654002,-0.980440045333963,4.181372229626103,0.6838822028494643,1.1397701248475667,-0.07721184256080016,-1.9811621878923742,-0.1446111869328312,-2.7090630076622255,-0.8942286703308587,1.6403872065085074
12357,3.270566118235873,4.6556163588726855,-1.0967101450301207,-3.2103684804606525,-5.171245000633847,-3.177263255008883,1.7525730516794111,1.4336470778921275,0.3882481897125232,-8.968873752853131,0.04083461933036621,-2.1775536356083576,2.540665402641075,2.1513662556965323,8.070836076321152,-0.43277791899931634,2.8595638358001843,7.190295271776674,1.889248837472461,0.79293409430807,-5.094439552514973,4.442877996686651,2.275257763677483,6.281383626067008,-2.882314978144028,0.4536111337584241,-2.837956053638011,-3.508880256801918,4.074272383411049,4.610280196335243,2.52173403089169,-2.401866348590461,2.4575457747608076,-0.3963345569130327,6.591339327916895,-12.799378541629338,22.353054815499156,-5.285783520699574,10.18572578667818,3.7140107810846055,19.40938063627888,13.579335677365773,6.69418671735595,6.383650961339211,40.88917382569743,-5.63209184137802,7.1076204230599105,14.625162365112633,-26.564536601458354,-1.899300500760825,9.609390793074187,-30.223851899555065,7.504952775138503,0.8659656689760646,-0.05481599221711667,2.053230798816883,-0.6819493072768951,-8.134297773337885,3.3760151407311523,0.5954581845019489,3.325580127029247,6.2081037056987824,-4.213755932925026,2.7116217459514433,8.622348563242648,15.042172397014847,-3.551729854588186,1.261189696418804,-3.988042950102228,0.5644030281314538,-2.435653848020156,-2.693610773301141,2.3629402579305685,-2.9896127203724228,-7.184387065624538,6.357998516846709,-2.6796781423901086,-1.1202193141916363,3.878838411539192,-3.966860137106363,0.029298124481193455,3.2901938342334742,1.357116483626417,1.0009134983810966,1.7483896792615214,1.664676640858794,-1.074890450183313,-0.4183082784697032,1.4983117418264076,0.5271196935125397,-2.904905808928418,-0.9672417610996807,-0.4104619659776966,0.930113212922469,-0.615729308368417,1.953704205356275,-0.6423230544250664,-0.6577089390128859,-0.1724587571834287,-0.4747029300440373,1.3553896971785633,1.6326574430178373,0.41759041957853993,-0.1631575418561378,1.0226416087647805,1.45973691029352,0.6036170420453126,-1.3731245203558717,-1.624882513058363,-1.7921029447227559,-1.5020697811898172,0.8154731480196641,-1.6143491805303463,0.24285754015282887,-1.358701946568764,2.0613398150448177,-1.5468167906527142,0.38264954644544646,-2.7612815565941857,0.3232972472166421,-0.7385798177419189,-0.2971544131256388,0.49962498255652515,0.8762527780615281,1.6074818277770353
